Word 1	Word 2	Count	perMillion
prefix	of 	150	0.696545480368
privileges	for 	150	0.696545480368
prospered	in 	150	0.696545480368
protecting	and 	150	0.696545480368
PSV	Eindhoven 	150	0.696545480368
punishments	for 	150	0.696545480368
quadratic	equation 	150	0.696545480368
quadratic	forms 	150	0.696545480368
quicker	and 	150	0.696545480368
Quinn	was 	150	0.696545480368
Raymond	was 	150	0.696545480368
rectory	of 	150	0.696545480368
referenced	to 	150	0.696545480368
remit	of 	150	0.696545480368
reprising	the 	150	0.696545480368
restructured	the 	150	0.696545480368
Robbins	and 	150	0.696545480368
Sabbath	and 	150	0.696545480368
Santos	and 	150	0.696545480368
scan	of 	150	0.696545480368
Scenic	River 	150	0.696545480368
scrambled	to 	150	0.696545480368
scrap	the 	150	0.696545480368
Seville	and 	150	0.696545480368
Sharon	Stone 	150	0.696545480368
signatures	to 	150	0.696545480368
simplified	by 	150	0.696545480368
sizes	for 	150	0.696545480368
sleeve	notes 	150	0.696545480368
smuggled	into 	150	0.696545480368
Strait	Islander 	150	0.696545480368
sunset	and 	150	0.696545480368
surfing	and 	150	0.696545480368
suspected	by 	150	0.696545480368
suspects	were 	150	0.696545480368
syntax	for 	150	0.696545480368
theorized	to 	150	0.696545480368
thief	and 	150	0.696545480368
thinkers	and 	150	0.696545480368
thirteen	days 	150	0.696545480368
Thompson	of 	150	0.696545480368
thrilled	to 	150	0.696545480368
Townships	to 	150	0.696545480368
Toyota	Motor 	150	0.696545480368
tractors	and 	150	0.696545480368
transpose	of 	150	0.696545480368
triangular	number 	150	0.696545480368
tropics	and 	150	0.696545480368
turtles	are 	150	0.696545480368
urging	them 	150	0.696545480368
varieties	have 	150	0.696545480368
vault	and 	150	0.696545480368
visualize	the 	150	0.696545480368
Wednesday	night 	150	0.696545480368
Weekly	Standard 	150	0.696545480368
wrestler	who 	150	0.696545480368
WWF	Champion 	150	0.696545480368
Yehudi	Menuhin 	150	0.696545480368
you're	gonna 	150	0.696545480368
accepting	his 	149	0.691901843833
adversary	of 	149	0.691901843833
alpha	decay 	149	0.691901843833
altar	to 	149	0.691901843833
aluminum	wheels 	149	0.691901843833
ambitions	for 	149	0.691901843833
ambulance	and 	149	0.691901843833
amenities	such 	149	0.691901843833
Amtrak	and 	149	0.691901843833
anime	was 	149	0.691901843833
Antarctic	Treaty 	149	0.691901843833
apartheid	era 	149	0.691901843833
apartments	were 	149	0.691901843833
appliances	and 	149	0.691901843833
Arabs	were 	149	0.691901843833
Arbor	Day 	149	0.691901843833
architects	to 	149	0.691901843833
assaulting	a 	149	0.691901843833
automobiles	in 	149	0.691901843833
awaited	the 	149	0.691901843833
BA	from 	149	0.691901843833
Bacon	was 	149	0.691901843833
bacterial	cell 	149	0.691901843833
Barber	and 	149	0.691901843833
beams	are 	149	0.691901843833
believers	and 	149	0.691901843833
Billie	Joe 	149	0.691901843833
Bishop's	Palace 	149	0.691901843833
Blanche	of 	149	0.691901843833
blows	up 	149	0.691901843833
Boise	State 	149	0.691901843833
Bombay	Presidency 	149	0.691901843833
Boulevard	on 	149	0.691901843833
bounty	hunters 	149	0.691901843833
Bros.	in 	149	0.691901843833
Burma	Campaign 	149	0.691901843833
burn	in 	149	0.691901843833
busiest	station 	149	0.691901843833
canoes	and 	149	0.691901843833
cardinal	electors 	149	0.691901843833
carefully	controlled 	149	0.691901843833
carefully	designed 	149	0.691901843833
centering	around 	149	0.691901843833
chat	with 	149	0.691901843833
Chechen	War 	149	0.691901843833
cheeks	and 	149	0.691901843833
Chinatown	in 	149	0.691901843833
collisions	between 	149	0.691901843833
comfort	to 	149	0.691901843833
compiler	and 	149	0.691901843833
conclude	a 	149	0.691901843833
concrete	structure 	149	0.691901843833
conditioning	system 	149	0.691901843833
container	port 	149	0.691901843833
conversation	about 	149	0.691901843833
Coos	Bay 	149	0.691901843833
cord	is 	149	0.691901843833
correctly	and 	149	0.691901843833
cosmetics	and 	149	0.691901843833
cranes	and 	149	0.691901843833
Croatian	Parliament 	149	0.691901843833
Cruiser	Division 	149	0.691901843833
cubic	meter 	149	0.691901843833
cuisines	of 	149	0.691901843833
cursed	by 	149	0.691901843833
Dakar	Rally 	149	0.691901843833
Damascus	in 	149	0.691901843833
deadly	force 	149	0.691901843833
declaration	to 	149	0.691901843833
deserted	and 	149	0.691901843833
deteriorated	to 	149	0.691901843833
diets	of 	149	0.691901843833
diminutive	form 	149	0.691901843833
distinctions	are 	149	0.691901843833
distributors	and 	149	0.691901843833
Dixon	was 	149	0.691901843833
dragon	was 	149	0.691901843833
Dudley	Moore 	149	0.691901843833
earns	the 	149	0.691901843833
easternmost	point 	149	0.691901843833
efficiency	by 	149	0.691901843833
elaborates	on 	149	0.691901843833
electing	the 	149	0.691901843833
Elite	League 	149	0.691901843833
emission	standards 	149	0.691901843833
enhance	his 	149	0.691901843833
enterprise	of 	149	0.691901843833
Ernest	Augustus 	149	0.691901843833
Europe's	most 	149	0.691901843833
everybody	in 	149	0.691901843833
evident	by 	149	0.691901843833
evolve	to 	149	0.691901843833
exchanged	with 	149	0.691901843833
exemption	for 	149	0.691901843833
exhaust	valves 	149	0.691901843833
Falcons	and 	149	0.691901843833
family's	home 	149	0.691901843833
Farrell	and 	149	0.691901843833
Ferry	on 	149	0.691901843833
fertilizers	and 	149	0.691901843833
feud	was 	149	0.691901843833
finances	were 	149	0.691901843833
fingers	on 	149	0.691901843833
flyer	program 	149	0.691901843833
footsteps	and 	149	0.691901843833
Forbes	Field 	149	0.691901843833
forks	and 	149	0.691901843833
Frontier	Force 	149	0.691901843833
fuzzy	logic 	149	0.691901843833
Gator	Bowl 	149	0.691901843833
germ	cells 	149	0.691901843833
glacial	till 	149	0.691901843833
gospel	choir 	149	0.691901843833
Goths	and 	149	0.691901843833
Grace	was 	149	0.691901843833
Griffith	was 	149	0.691901843833
Guildhall	School 	149	0.691901843833
halting	problem 	149	0.691901843833
happens	at 	149	0.691901843833
happily	ever 	149	0.691901843833
haunt	of 	149	0.691901843833
havoc	in 	149	0.691901843833
Heath	was 	149	0.691901843833
hectares	and 	149	0.691901843833
helicopter	pilot 	149	0.691901843833
hitherto	been 	149	0.691901843833
hitting	streak 	149	0.691901843833
HM	Prison 	149	0.691901843833
Holden	and 	149	0.691901843833
Holland	Park 	149	0.691901843833
honey	is 	149	0.691901843833
horizontally	and 	149	0.691901843833
hunters	in 	149	0.691901843833
hyperactivity	disorder 	149	0.691901843833
iconic	image 	149	0.691901843833
Idaho	in 	149	0.691901843833
idealism	and 	149	0.691901843833
identically	distributed 	149	0.691901843833
infrared	and 	149	0.691901843833
inhibitors	of 	149	0.691901843833
instructs	the 	149	0.691901843833
Jan	de 	149	0.691901843833
Jelly	Roll 	149	0.691901843833
kickoff	return 	149	0.691901843833
kidneys	and 	149	0.691901843833
Kings	Island 	149	0.691901843833
knowledgeable	about 	149	0.691901843833
landings	were 	149	0.691901843833
legislatures	of 	149	0.691901843833
lends	its 	149	0.691901843833
lenses	for 	149	0.691901843833
liability	to 	149	0.691901843833
lowered	and 	149	0.691901843833
Madman	Entertainment 	149	0.691901843833
Madonna	of 	149	0.691901843833
malnutrition	and 	149	0.691901843833
Man	o 	149	0.691901843833
Mao	Zedong's 	149	0.691901843833
Marathon	is 	149	0.691901843833
Marcus	and 	149	0.691901843833
Market	Road 	149	0.691901843833
mentally	retarded 	149	0.691901843833
Mir	space 	149	0.691901843833
modes	in 	149	0.691901843833
NATO	bombing 	149	0.691901843833
nexus	of 	149	0.691901843833
nursery	and 	149	0.691901843833
ongoing	and 	149	0.691901843833
optimistic	about 	149	0.691901843833
organism	that 	149	0.691901843833
outraged	at 	149	0.691901843833
Pavilion	of 	149	0.691901843833
phased	in 	149	0.691901843833
phylogeny	of 	149	0.691901843833
Physician	Assistant 	149	0.691901843833
placement	on 	149	0.691901843833
podium	finishes 	149	0.691901843833
pornographic	film 	149	0.691901843833
potentially	harmful 	149	0.691901843833
Prairie	Home 	149	0.691901843833
presided	at 	149	0.691901843833
prevents	a 	149	0.691901843833
Prince's	Trust 	149	0.691901843833
Professor	Robert 	149	0.691901843833
provider	to 	149	0.691901843833
pulp	magazine 	149	0.691901843833
qualifies	for 	149	0.691901843833
quarterly	journal 	149	0.691901843833
quit	school 	149	0.691901843833
RAF	Fighter 	149	0.691901843833
Rat	Pack 	149	0.691901843833
Relief	Act 	149	0.691901843833
remarkable	in 	149	0.691901843833
remarks	to 	149	0.691901843833
renew	its 	149	0.691901843833
republics	and 	149	0.691901843833
requisitioned	by 	149	0.691901843833
rescued	a 	149	0.691901843833
SA	and 	149	0.691901843833
Safety	Authority 	149	0.691901843833
sank	two 	149	0.691901843833
Scala	in 	149	0.691901843833
scalar	multiplication 	149	0.691901843833
Schematic	of 	149	0.691901843833
shed	their 	149	0.691901843833
Shell	Oil 	149	0.691901843833
Shia	Muslims 	149	0.691901843833
Sixth	Amendment 	149	0.691901843833
smuggling	and 	149	0.691901843833
socialism	was 	149	0.691901843833
sponsorship	and 	149	0.691901843833
spontaneous	fission 	149	0.691901843833
spy	ring 	149	0.691901843833
Stephenson	and 	149	0.691901843833
sustaining	the 	149	0.691901843833
symbolic	meaning 	149	0.691901843833
synopsis	of 	149	0.691901843833
Task	Unit 	149	0.691901843833
Tate	and 	149	0.691901843833
taxi	services 	149	0.691901843833
testicular	cancer 	149	0.691901843833
theoretically	be 	149	0.691901843833
timing	is 	149	0.691901843833
tipped	with 	149	0.691901843833
tones	in 	149	0.691901843833
tornado	that 	149	0.691901843833
trainer	aircraft 	149	0.691901843833
transmitting	station 	149	0.691901843833
trolley	line 	149	0.691901843833
troop	transports 	149	0.691901843833
tunes	in 	149	0.691901843833
Ukraine	is 	149	0.691901843833
unable	or 	149	0.691901843833
upgrade	their 	149	0.691901843833
utmost	importance 	149	0.691901843833
Vale	and 	149	0.691901843833
viral	infections 	149	0.691901843833
visitor	attraction 	149	0.691901843833
watching	over 	149	0.691901843833
Wharf	in 	149	0.691901843833
Woodstock	Festival 	149	0.691901843833
abdicate	in 	148	0.687258207297
Academic	Center 	148	0.687258207297
accompany	her 	148	0.687258207297
Adler	and 	148	0.687258207297
aerodynamic	drag 	148	0.687258207297
Albania	was 	148	0.687258207297
alleged	involvement 	148	0.687258207297
amenities	include 	148	0.687258207297
ammonium	chloride 	148	0.687258207297
anomalies	in 	148	0.687258207297
anterior	pituitary 	148	0.687258207297
appropriations	bill 	148	0.687258207297
Arena	at 	148	0.687258207297
assistants	to 	148	0.687258207297
Astounding	Science 	148	0.687258207297
astrology	and 	148	0.687258207297
atmospheric	and 	148	0.687258207297
automatically	by 	148	0.687258207297
Ava	Gardner 	148	0.687258207297
averaging	about 	148	0.687258207297
awe	of 	148	0.687258207297
backward	and 	148	0.687258207297
Ballet	of 	148	0.687258207297
beating	him 	148	0.687258207297
Belorussian	Front 	148	0.687258207297
Bend	is 	148	0.687258207297
bequest	of 	148	0.687258207297
bilateral	agreements 	148	0.687258207297
blew	a 	148	0.687258207297
Bow	River 	148	0.687258207297
bowel	disease 	148	0.687258207297
bowel	syndrome 	148	0.687258207297
branching	out 	148	0.687258207297
brightness	and 	148	0.687258207297
broadly	to 	148	0.687258207297
Buddy	Guy 	148	0.687258207297
buyer	and 	148	0.687258207297
buying	out 	148	0.687258207297
Caldwell	County 	148	0.687258207297
Cambodia	in 	148	0.687258207297
Canadians	who 	148	0.687258207297
castellan	of 	148	0.687258207297
Chart	Show 	148	0.687258207297
chip	in 	148	0.687258207297
Claremont	and 	148	0.687258207297
clay	in 	148	0.687258207297
collar	of 	148	0.687258207297
collector's	item 	148	0.687258207297
colored	with 	148	0.687258207297
company's	stock 	148	0.687258207297
Conrad	and 	148	0.687258207297
consist	mainly 	148	0.687258207297
container	terminal 	148	0.687258207297
Corinthian	columns 	148	0.687258207297
Cornish	language 	148	0.687258207297
Corporations	Act 	148	0.687258207297
corporations	that 	148	0.687258207297
cosmetic	surgery 	148	0.687258207297
Cuban	and 	148	0.687258207297
curtail	the 	148	0.687258207297
dashboard	and 	148	0.687258207297
delegate	of 	148	0.687258207297
dependence	and 	148	0.687258207297
desperate	need 	148	0.687258207297
destination	on 	148	0.687258207297
devastating	fire 	148	0.687258207297
dictates	the 	148	0.687258207297
dioceses	in 	148	0.687258207297
disappointment	for 	148	0.687258207297
discretion	in 	148	0.687258207297
disrupts	the 	148	0.687258207297
distinctions	in 	148	0.687258207297
docked	with 	148	0.687258207297
drinks	are 	148	0.687258207297
Eagles	were 	148	0.687258207297
electronics	in 	148	0.687258207297
elephants	in 	148	0.687258207297
endeavors	to 	148	0.687258207297
Ernest	Rutherford 	148	0.687258207297
eroded	and 	148	0.687258207297
euro	in 	148	0.687258207297
exploit	this 	148	0.687258207297
explosions	in 	148	0.687258207297
extradition	of 	148	0.687258207297
facade	is 	148	0.687258207297
faiths	and 	148	0.687258207297
famously	said 	148	0.687258207297
fascist	and 	148	0.687258207297
fastest	and 	148	0.687258207297
FC	Porto 	148	0.687258207297
Fermi	level 	148	0.687258207297
Ferrari	in 	148	0.687258207297
financially	supported 	148	0.687258207297
fixtures	and 	148	0.687258207297
flip	side 	148	0.687258207297
float	in 	148	0.687258207297
fluctuations	of 	148	0.687258207297
fluids	and 	148	0.687258207297
formulae	for 	148	0.687258207297
Foundling	Hospital 	148	0.687258207297
foxes	and 	148	0.687258207297
freezing	and 	148	0.687258207297
fulfills	the 	148	0.687258207297
Fuller	was 	148	0.687258207297
fumble	recovery 	148	0.687258207297
galaxy	of 	148	0.687258207297
gallium	arsenide 	148	0.687258207297
gaming	industry 	148	0.687258207297
Gaulle	Airport 	148	0.687258207297
geometric	patterns 	148	0.687258207297
gesture	to 	148	0.687258207297
giant	squid 	148	0.687258207297
glands	are 	148	0.687258207297
Goldberg	and 	148	0.687258207297
Goo	Goo 	148	0.687258207297
Halifax	in 	148	0.687258207297
Hardy	in 	148	0.687258207297
harmony	between 	148	0.687258207297
harvest	the 	148	0.687258207297
hitter	and 	148	0.687258207297
humility	and 	148	0.687258207297
ideology	is 	148	0.687258207297
imperative	to 	148	0.687258207297
Improvement	Association 	148	0.687258207297
Improvement	Company 	148	0.687258207297
incidence	is 	148	0.687258207297
incorrectly	referred 	148	0.687258207297
infants	with 	148	0.687258207297
insulation	and 	148	0.687258207297
interpreter	and 	148	0.687258207297
interred	there 	148	0.687258207297
intrigues	of 	148	0.687258207297
jumps	and 	148	0.687258207297
Kenya	in 	148	0.687258207297
LA	Times 	148	0.687258207297
Left	Alliance 	148	0.687258207297
lifestyle	in 	148	0.687258207297
lifestyles	of 	148	0.687258207297
lodge	at 	148	0.687258207297
Lowe	and 	148	0.687258207297
MacDonald	of 	148	0.687258207297
Macedonia	in 	148	0.687258207297
Macintosh	and 	148	0.687258207297
Mack	and 	148	0.687258207297
manors	of 	148	0.687258207297
manuals	and 	148	0.687258207297
Marylebone	Cricket 	148	0.687258207297
mastermind	behind 	148	0.687258207297
Maya	civilization 	148	0.687258207297
maybe	even 	148	0.687258207297
mercury	vapor 	148	0.687258207297
Mersey	Canal 	148	0.687258207297
Miles	was 	148	0.687258207297
misinterpreted	as 	148	0.687258207297
mobility	in 	148	0.687258207297
Mongol	army 	148	0.687258207297
motors	for 	148	0.687258207297
Mouse	in 	148	0.687258207297
Musical	Society 	148	0.687258207297
NDP	leader 	148	0.687258207297
necessitating	a 	148	0.687258207297
Neolithic	times 	148	0.687258207297
newcomer	to 	148	0.687258207297
northernmost	of 	148	0.687258207297
nuts	are 	148	0.687258207297
observer	to 	148	0.687258207297
O'Connell	Street 	148	0.687258207297
originating	the 	148	0.687258207297
Osaka	Prefecture 	148	0.687258207297
ostensibly	for 	148	0.687258207297
outlets	are 	148	0.687258207297
oxidative	phosphorylation 	148	0.687258207297
Oz	books 	148	0.687258207297
passport	to 	148	0.687258207297
patriot	and 	148	0.687258207297
phases	and 	148	0.687258207297
Philippe	Pétain 	148	0.687258207297
Physics	Laboratory 	148	0.687258207297
plotted	on 	148	0.687258207297
plug	in 	148	0.687258207297
Po	Valley 	148	0.687258207297
posit	that 	148	0.687258207297
poured	out 	148	0.687258207297
preclude	the 	148	0.687258207297
predator	of 	148	0.687258207297
prevailed	upon 	148	0.687258207297
printings	of 	148	0.687258207297
proclaims	that 	148	0.687258207297
programmable	logic 	148	0.687258207297
prologue	and 	148	0.687258207297
psychologists	and 	148	0.687258207297
pub	rock 	148	0.687258207297
purchases	and 	148	0.687258207297
quartz	and 	148	0.687258207297
Queer	as 	148	0.687258207297
quit	and 	148	0.687258207297
Rainbow	Bridge 	148	0.687258207297
RAM	is 	148	0.687258207297
Randolph	was 	148	0.687258207297
rational	functions 	148	0.687258207297
realize	they 	148	0.687258207297
regimen	of 	148	0.687258207297
regulars	and 	148	0.687258207297
relinquish	his 	148	0.687258207297
rematch	against 	148	0.687258207297
respite	from 	148	0.687258207297
Response	Team 	148	0.687258207297
Rita	Hayworth 	148	0.687258207297
rounding	out 	148	0.687258207297
Royals	in 	148	0.687258207297
rude	and 	148	0.687258207297
scheduling	of 	148	0.687258207297
seconded	by 	148	0.687258207297
Secret	Garden 	148	0.687258207297
semiconductor	devices 	148	0.687258207297
sequels	and 	148	0.687258207297
servants	were 	148	0.687258207297
