Word 1	Word 2	Count	perMillion
programs	of 	1068	4.959403820222
scheme	of 	1068	4.959403820222
serial	killer 	1068	4.959403820222
student	population 	1068	4.959403820222
top	flight 	1068	4.959403820222
campuses	in 	1067	4.954760183686
democracy	in 	1067	4.954760183686
destinations	in 	1067	4.954760183686
districts	and 	1067	4.954760183686
industrial	development 	1067	4.954760183686
laid	in 	1067	4.954760183686
learning	to 	1067	4.954760183686
Monetary	Fund 	1067	4.954760183686
notes	on 	1067	4.954760183686
Regiment	and 	1067	4.954760183686
retain	their 	1067	4.954760183686
species	to 	1067	4.954760183686
children	born 	1066	4.950116547151
commemoration	of 	1066	4.950116547151
constitution	in 	1066	4.950116547151
earning	the 	1066	4.950116547151
forward	in 	1066	4.950116547151
fuel	tanks 	1066	4.950116547151
ideal	of 	1066	4.950116547151
reopened	in 	1066	4.950116547151
rocks	and 	1066	4.950116547151
shots	of 	1066	4.950116547151
stage	at 	1066	4.950116547151
voice	actor 	1066	4.950116547151
above	ground 	1065	4.945472910615
By	November 	1065	4.945472910615
catalogue	of 	1065	4.945472910615
date	the 	1065	4.945472910615
deputy	leader 	1065	4.945472910615
Executive	Order 	1065	4.945472910615
Globe	and 	1065	4.945472910615
Jazz	Festival 	1065	4.945472910615
machine	was 	1065	4.945472910615
Massachusetts	and 	1065	4.945472910615
priest	and 	1065	4.945472910615
recently	as 	1065	4.945472910615
Task	Group 	1065	4.945472910615
voice	in 	1065	4.945472910615
acknowledged	the 	1064	4.940829274079
amount	to 	1064	4.940829274079
books	have 	1064	4.940829274079
content	to 	1064	4.940829274079
industry	of 	1064	4.940829274079
king	had 	1064	4.940829274079
nearly	as 	1064	4.940829274079
operator	of 	1064	4.940829274079
poetry	in 	1064	4.940829274079
previous	season 	1064	4.940829274079
recording	contract 	1064	4.940829274079
soon	began 	1064	4.940829274079
throughout	her 	1064	4.940829274079
thus	became 	1064	4.940829274079
Wheel	of 	1064	4.940829274079
Bay	Company 	1063	4.936185637543
community	center 	1063	4.936185637543
defeated	at 	1063	4.936185637543
doses	of 	1063	4.936185637543
end	at 	1063	4.936185637543
expressed	the 	1063	4.936185637543
forms	in 	1063	4.936185637543
Khmer	Rouge 	1063	4.936185637543
manipulation	of 	1063	4.936185637543
sister	station 	1063	4.936185637543
social	welfare 	1063	4.936185637543
whose	members 	1063	4.936185637543
accepted	in 	1062	4.931542001008
Americans	to 	1062	4.931542001008
approach	the 	1062	4.931542001008
better	to 	1062	4.931542001008
buses	and 	1062	4.931542001008
concern	about 	1062	4.931542001008
effect	was 	1062	4.931542001008
Elton	John 	1062	4.931542001008
Europe	as 	1062	4.931542001008
Harbor	and 	1062	4.931542001008
having	lost 	1062	4.931542001008
independent	film 	1062	4.931542001008
St	George 	1062	4.931542001008
themes	and 	1062	4.931542001008
universe	is 	1062	4.931542001008
Village	Voice 	1062	4.931542001008
gives	rise 	1061	4.926898364472
holiday	in 	1061	4.926898364472
separates	the 	1061	4.926898364472
sugar	cane 	1061	4.926898364472
switching	to 	1061	4.926898364472
translated	by 	1061	4.926898364472
agents	of 	1060	4.922254727936
community	has 	1060	4.922254727936
Congregation	of 	1060	4.922254727936
conspiracy	to 	1060	4.922254727936
Cross	in 	1060	4.922254727936
ground	forces 	1060	4.922254727936
industry	has 	1060	4.922254727936
interaction	of 	1060	4.922254727936
Jack	and 	1060	4.922254727936
largely	to 	1060	4.922254727936
money	on 	1060	4.922254727936
police	to 	1060	4.922254727936
recent	studies 	1060	4.922254727936
shrine	of 	1060	4.922254727936
singles	were 	1060	4.922254727936
United	and 	1060	4.922254727936
visible	to 	1060	4.922254727936
weekly	newspaper 	1060	4.922254727936
addressing	the 	1059	4.917611091400
brain	and 	1059	4.917611091400
bridge	of 	1059	4.917611091400
common	sense 	1059	4.917611091400
course	at 	1059	4.917611091400
devices	are 	1059	4.917611091400
finding	that 	1059	4.917611091400
firm	in 	1059	4.917611091400
Grade	I 	1059	4.917611091400
Great	Plains 	1059	4.917611091400
McDonnell	Douglas 	1059	4.917611091400
nearly	the 	1059	4.917611091400
waters	and 	1059	4.917611091400
action	by 	1058	4.912967454864
conduct	a 	1058	4.912967454864
get	their 	1058	4.912967454864
Internet	service 	1058	4.912967454864
less	successful 	1058	4.912967454864
revolt	of 	1058	4.912967454864
Santa	Rosa 	1058	4.912967454864
training	program 	1058	4.912967454864
cessation	of 	1057	4.908323818329
Chinese	characters 	1057	4.908323818329
directed	a 	1057	4.908323818329
features	include 	1057	4.908323818329
hours	on 	1057	4.908323818329
inherited	by 	1057	4.908323818329
justification	for 	1057	4.908323818329
Lake	of 	1057	4.908323818329
loss	and 	1057	4.908323818329
processing	and 	1057	4.908323818329
reverse	the 	1057	4.908323818329
river	has 	1057	4.908323818329
serving	a 	1057	4.908323818329
stuck	in 	1057	4.908323818329
tests	and 	1057	4.908323818329
therefore	not 	1057	4.908323818329
trace	of 	1057	4.908323818329
border	in 	1056	4.903680181793
Captain	John 	1056	4.903680181793
commune	in 	1056	4.903680181793
comprises	a 	1056	4.903680181793
confirm	the 	1056	4.903680181793
crucial	to 	1056	4.903680181793
fill	in 	1056	4.903680181793
flat	and 	1056	4.903680181793
injury	and 	1056	4.903680181793
lasted	only 	1056	4.903680181793
Prime	Minister's 	1056	4.903680181793
rd	in 	1056	4.903680181793
regarded	the 	1056	4.903680181793
Soccer	League 	1056	4.903680181793
steam	engine 	1056	4.903680181793
struggled	with 	1056	4.903680181793
sword	and 	1056	4.903680181793
traditional	music 	1056	4.903680181793
Union	to 	1056	4.903680181793
crisis	and 	1055	4.899036545257
eliminated	from 	1055	4.899036545257
mascot	is 	1055	4.899036545257
Nobel	Peace 	1055	4.899036545257
officers	to 	1055	4.899036545257
operate	as 	1055	4.899036545257
Paul	McCartney 	1055	4.899036545257
rose	in 	1055	4.899036545257
Santo	Domingo 	1055	4.899036545257
Sir	Richard 	1055	4.899036545257
tertiary	sector 	1055	4.899036545257
worked	closely 	1055	4.899036545257
Arab	world 	1054	4.894392908721
attested	in 	1054	4.894392908721
degrees	and 	1054	4.894392908721
flight	was 	1054	4.894392908721
Mickey	Mouse 	1054	4.894392908721
PhD	in 	1054	4.894392908721
prices	and 	1054	4.894392908721
recording	a 	1054	4.894392908721
specialize	in 	1054	4.894392908721
told	them 	1054	4.894392908721
triumph	of 	1054	4.894392908721
budget	and 	1053	4.889749272185
catch	the 	1053	4.889749272185
Championship	with 	1053	4.889749272185
civil	servant 	1053	4.889749272185
fire	station 	1053	4.889749272185
fruits	and 	1053	4.889749272185
hospital	was 	1053	4.889749272185
join	in 	1053	4.889749272185
link	the 	1053	4.889749272185
Massachusetts	Institute 	1053	4.889749272185
monitor	the 	1053	4.889749272185
object	in 	1053	4.889749272185
registered	with 	1053	4.889749272185
seat	at 	1053	4.889749272185
tell	him 	1053	4.889749272185
baseball	and 	1052	4.885105635650
experiments	with 	1052	4.885105635650
format	and 	1052	4.885105635650
funds	from 	1052	4.885105635650
Lawrence	River 	1052	4.885105635650
manner	as 	1052	4.885105635650
marching	band 	1052	4.885105635650
materials	such 	1052	4.885105635650
motor	vehicle 	1052	4.885105635650
part	on 	1052	4.885105635650
possessed	by 	1052	4.885105635650
rule	the 	1052	4.885105635650
scheme	to 	1052	4.885105635650
tools	for 	1052	4.885105635650
altered	the 	1051	4.880461999114
Australian	government 	1051	4.880461999114
Commandant	of 	1051	4.880461999114
gun	was 	1051	4.880461999114
Mare	Island 	1051	4.880461999114
Metropolitan	Police 	1051	4.880461999114
Port	Authority 	1051	4.880461999114
saw	that 	1051	4.880461999114
sessions	for 	1051	4.880461999114
strong	in 	1051	4.880461999114
Technical	College 	1051	4.880461999114
ten	thousand 	1051	4.880461999114
told	a 	1051	4.880461999114
Viet	Cong 	1051	4.880461999114
documentary	about 	1050	4.875818362578
enactment	of 	1050	4.875818362578
France	on 	1050	4.875818362578
incident	was 	1050	4.875818362578
little	bit 	1050	4.875818362578
London	for 	1050	4.875818362578
recording	artist 	1050	4.875818362578
resident	in 	1050	4.875818362578
review	for 	1050	4.875818362578
ten	times 	1050	4.875818362578
trains	are 	1050	4.875818362578
agencies	and 	1049	4.871174726042
caused	some 	1049	4.871174726042
champion	and 	1049	4.871174726042
champions	of 	1049	4.871174726042
insects	and 	1049	4.871174726042
NBA	Finals 	1049	4.871174726042
operated	with 	1049	4.871174726042
perhaps	a 	1049	4.871174726042
review	and 	1049	4.871174726042
voting	for 	1049	4.871174726042
Wonder	Woman 	1049	4.871174726042
behind	them 	1048	4.866531089506
divides	the 	1048	4.866531089506
foreign	exchange 	1048	4.866531089506
Henry	was 	1048	4.866531089506
technology	for 	1048	4.866531089506
there's	no 	1048	4.866531089506
accustomed	to 	1047	4.861887452971
Communications	Commission 	1047	4.861887452971
consortium	of 	1047	4.861887452971
flight	in 	1047	4.861887452971
follower	of 	1047	4.861887452971
inferior	to 	1047	4.861887452971
lacks	the 	1047	4.861887452971
October	to 	1047	4.861887452971
open	up 	1047	4.861887452971
Standing	Committee 	1047	4.861887452971
threatened	with 	1047	4.861887452971
accessed	by 	1046	4.857243816435
believed	it 	1046	4.857243816435
directly	or 	1046	4.857243816435
distinguish	the 	1046	4.857243816435
lacking	in 	1046	4.857243816435
limited	and 	1046	4.857243816435
pleased	with 	1046	4.857243816435
scene	from 	1046	4.857243816435
shaped	like 	1046	4.857243816435
software	to 	1046	4.857243816435
sovereignty	over 	1046	4.857243816435
taxes	on 	1046	4.857243816435
upside	down 	1046	4.857243816435
Washington	County 	1046	4.857243816435
argument	is 	1045	4.852600179899
art	was 	1045	4.852600179899
conflicts	between 	1045	4.852600179899
dogs	and 	1045	4.852600179899
evolved	to 	1045	4.852600179899
exceptions	to 	1045	4.852600179899
fell	ill 	1045	4.852600179899
filmed	on 	1045	4.852600179899
gift	from 	1045	4.852600179899
grocery	store 	1045	4.852600179899
month	before 	1045	4.852600179899
Norman	Conquest 	1045	4.852600179899
One	notable 	1045	4.852600179899
Pope	Paul 	1045	4.852600179899
scored	by 	1045	4.852600179899
sheet	of 	1045	4.852600179899
subsets	of 	1045	4.852600179899
build	and 	1044	4.847956543363
Constitutional	Court 	1044	4.847956543363
damage	the 	1044	4.847956543363
Democrats	and 	1044	4.847956543363
face	to 	1044	4.847956543363
find	themselves 	1044	4.847956543363
Foreign	Office 	1044	4.847956543363
my	father 	1044	4.847956543363
NCAA	Tournament 	1044	4.847956543363
old	son 	1044	4.847956543363
previously	worked 	1044	4.847956543363
skill	and 	1044	4.847956543363
trains	from 	1044	4.847956543363
web	browser 	1044	4.847956543363
word	that 	1044	4.847956543363
barred	from 	1043	4.843312906828
course	for 	1043	4.843312906828
eaten	by 	1043	4.843312906828
hospitals	and 	1043	4.843312906828
major	label 	1043	4.843312906828
mostly	to 	1043	4.843312906828
paid	the 	1043	4.843312906828
papers	and 	1043	4.843312906828
procedure	is 	1043	4.843312906828
refused	the 	1043	4.843312906828
Santa	Claus 	1043	4.843312906828
shortly	afterward 	1043	4.843312906828
avoiding	the 	1042	4.838669270292
married	her 	1042	4.838669270292
Pro	Football 	1042	4.838669270292
reaching	number 	1042	4.838669270292
St	Albans 	1042	4.838669270292
statue	was 	1042	4.838669270292
theme	for 	1042	4.838669270292
allow	it 	1041	4.834025633756
allows	them 	1041	4.834025633756
article	about 	1041	4.834025633756
Central	Railroad 	1041	4.834025633756
contracted	to 	1041	4.834025633756
dispatched	to 	1041	4.834025633756
fight	to 	1041	4.834025633756
injuries	and 	1041	4.834025633756
largest	town 	1041	4.834025633756
machines	and 	1041	4.834025633756
Marshal	of 	1041	4.834025633756
previous	years 	1041	4.834025633756
response	was 	1041	4.834025633756
Southern	Pacific 	1041	4.834025633756
sulfuric	acid 	1041	4.834025633756
support	this 	1041	4.834025633756
August	to 	1040	4.829381997220
capability	of 	1040	4.829381997220
conducted	at 	1040	4.829381997220
devised	by 	1040	4.829381997220
director	at 	1040	4.829381997220
edition	in 	1040	4.829381997220
far	too 	1040	4.829381997220
once	every 	1040	4.829381997220
parents	are 	1040	4.829381997220
range	to 	1040	4.829381997220
selected	the 	1040	4.829381997220
strike	in 	1040	4.829381997220
succumbed	to 	1040	4.829381997220
titles	are 	1040	4.829381997220
African	and 	1039	4.824738360684
appropriate	to 	1039	4.824738360684
coal	mines 	1039	4.824738360684
depicted	on 	1039	4.824738360684
items	in 	1039	4.824738360684
light	from 	1039	4.824738360684
locate	the 	1039	4.824738360684
posed	by 	1039	4.824738360684
replace	him 	1039	4.824738360684
think	tank 	1039	4.824738360684
trials	of 	1039	4.824738360684
uncle	of 	1039	4.824738360684
version	and 	1039	4.824738360684
witness	to 	1039	4.824738360684
words	were 	1039	4.824738360684
alongside	his 	1038	4.820094724149
arriving	on 	1038	4.820094724149
beginning	the 	1038	4.820094724149
collected	and 	1038	4.820094724149
collection	in 	1038	4.820094724149
Fine	Gael 	1038	4.820094724149
Florida	in 	1038	4.820094724149
human	development 	1038	4.820094724149
look	and 	1038	4.820094724149
meeting	place 	1038	4.820094724149
tell	you 	1038	4.820094724149
arrival	at 	1037	4.815451087613
fall	to 	1037	4.815451087613
greatly	reduced 	1037	4.815451087613
guide	the 	1037	4.815451087613
ministers	and 	1037	4.815451087613
Other	common 	1037	4.815451087613
passengers	to 	1037	4.815451087613
primary	source 	1037	4.815451087613
reached	in 	1037	4.815451087613
responded	that 	1037	4.815451087613
UK	Albums 	1037	4.815451087613
worn	on 	1037	4.815451087613
board	is 	1036	4.810807451077
broadcast	live 	1036	4.810807451077
coastal	plain 	1036	4.810807451077
competition	between 	1036	4.810807451077
Constituent	Assembly 	1036	4.810807451077
equation	of 	1036	4.810807451077
flights	from 	1036	4.810807451077
giving	birth 	1036	4.810807451077
Liverpool	and 	1036	4.810807451077
quick	to 	1036	4.810807451077
range	was 	1036	4.810807451077
Street	on 	1036	4.810807451077
views	and 	1036	4.810807451077
auditioned	for 	1035	4.806163814541
closing	the 	1035	4.806163814541
constructing	a 	1035	4.806163814541
courses	are 	1035	4.806163814541
environmental	and 	1035	4.806163814541
got	its 	1035	4.806163814541
Grant	and 	1035	4.806163814541
guest	star 	1035	4.806163814541
highlight	of 	1035	4.806163814541
names	to 	1035	4.806163814541
postage	stamp 	1035	4.806163814541
proceeds	from 	1035	4.806163814541
qualifying	for 	1035	4.806163814541
Rugby	Football 	1035	4.806163814541
settlers	were 	1035	4.806163814541
sexual	activity 	1035	4.806163814541
site	has 	1035	4.806163814541
speed	is 	1035	4.806163814541
starred	on 	1035	4.806163814541
centers	on 	1034	4.801520178005
concurrent	with 	1034	4.801520178005
continue	their 	1034	4.801520178005
feed	the 	1034	4.801520178005
figure	is 	1034	4.801520178005
greatly	increased 	1034	4.801520178005
minds	of 	1034	4.801520178005
nothing	is 	1034	4.801520178005
operate	at 	1034	4.801520178005
reform	in 	1034	4.801520178005
squad	for 	1034	4.801520178005
thank	you 	1034	4.801520178005
assortment	of 	1033	4.796876541470
attitude	of 	1033	4.796876541470
contended	that 	1033	4.796876541470
cover	a 	1033	4.796876541470
donated	the 	1033	4.796876541470
hope	for 	1033	4.796876541470
mayor	in 	1033	4.796876541470
Pan	American 	1033	4.796876541470
significant	part 	1033	4.796876541470
ward	of 	1033	4.796876541470
appearance	to 	1032	4.792232904934
Atlantic	Records 	1032	4.792232904934
become	his 	1032	4.792232904934
Bergen	County 	1032	4.792232904934
break	into 	1032	4.792232904934
destined	for 	1032	4.792232904934
development	for 	1032	4.792232904934
issue	is 	1032	4.792232904934
merged	in 	1032	4.792232904934
military	officers 	1032	4.792232904934
repeated	in 	1032	4.792232904934
seats	were 	1032	4.792232904934
siege	to 	1032	4.792232904934
studied	by 	1032	4.792232904934
tests	of 	1032	4.792232904934
venture	with 	1032	4.792232904934
call	from 	1031	4.787589268398
emerge	from 	1031	4.787589268398
less	well 	1031	4.787589268398
months	earlier 	1031	4.787589268398
northern	border 	1031	4.787589268398
practiced	by 	1031	4.787589268398
private	secretary 	1031	4.787589268398
remix	of 	1031	4.787589268398
serve	on 	1031	4.787589268398
stated	he 	1031	4.787589268398
tracks	for 	1031	4.787589268398
ways	and 	1031	4.787589268398
Broad	Street 	1030	4.782945631862
data	are 	1030	4.782945631862
flow	through 	1030	4.782945631862
ideas	about 	1030	4.782945631862
load	of 	1030	4.782945631862
provides	access 	1030	4.782945631862
attending	a 	1029	4.778301995327
distinguished	himself 	1029	4.778301995327
focus	is 	1029	4.778301995327
Her	Majesty's 	1029	4.778301995327
low	pressure 	1029	4.778301995327
lyrics	for 	1029	4.778301995327
novel	and 	1029	4.778301995327
philosopher	and 	1029	4.778301995327
retreat	to 	1029	4.778301995327
rights	were 	1029	4.778301995327
All	I 	1028	4.773658358791
another	is 	1028	4.773658358791
CD	and 	1028	4.773658358791
interactions	between 	1028	4.773658358791
join	him 	1028	4.773658358791
late	nineteenth 	1028	4.773658358791
military	base 	1028	4.773658358791
Modern	Rock 	1028	4.773658358791
night	to 	1028	4.773658358791
numerous	awards 	1028	4.773658358791
